X,Y,OBJECTID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,SIGNID
-122.325920741405,47.6144921543945,13749,681526,,REPUBLIC PARKING 30 006 SUMMIT GARAGE,GARY BECK,2067834144           ,"420 E PIKE ST, SEATTLE, WA 98122",113,REPUBLIC PARKING 30 006 SUMMIT GARAGE,,,,,,,,,,,,,,,N,,,
-122.328573038681,47.6132937155273,13750,635163,,DIAMOND PARKING  A113,JONATHAN DIAMOND,2062846303           ,"1101 PIKE ST, SEATTLE, WA 98101",18,DIAMOND PARKING  A113,,,,,,,,,,,,,,,N,,,
-122.324538568386,47.6113605840645,13751,726755,,ABM PARKING 6177 VMMC TATE MASON LOT,,2062670446           ,"1215 SENECA ST, SEATTLE, WA 98101",27,ABM PARKING 6177 VMMC TATE MASON LOT,,,,,,,,,,,,,,,N,,,
-122.324538568386,47.6113605840645,13752,730225,,DIAMOND PARKING SERVICES A673,JONATHAN DIAMOND,2062843100           ,"1111 SUMMIT AVE, SEATTLE, WA 98101",26,DIAMOND PARKING SERVICES A673,,,,,,,,,,,,,,,N,,,
-122.323487623082,47.6111853726937,13753,635170,,DIAMOND PARKING  A286,JONATHAN DIAMOND,2062846303           ,"1300 SPRING ST, SEATTLE, WA 98104",16,DIAMOND PARKING  A286,,,,,,,,,,,,,,,N,,,
-122.332282067886,47.6175593012565,13754,690379,,DIAMOND PARKING  A477,JONATHAN DIAMOND,2062843100           ,"1901 MINOR AVE, SEATTLE, WA 98101",72,DIAMOND PARKING  A477,,,,,,,,,,,,,,,N,,,
-122.323762752193,47.616922760223,13755,593945,,DIAMOND   A170,JONATHAN DIAMOND,2062843100           ,"1717 BOYLSTON AVE, SEATTLE, WA 98122",28,DIAMOND   A170,,,,,,,,,,,,,,,N,,,
-122.327570359578,47.6156669868848,13756,683675,,DIAMOND PARKING  A836,JONATHAN DIAMOND,2062843100           ,"1610 MELROSE AVE, SEATTLE, WA 98122",20,DIAMOND PARKING  A836,,,,,,,,,,,,,,,N,,,
-122.33939565265,47.622636835814,13757,561452,,SP PLUS 82515,BILL BEATTIE,2066247040           ,"400 9TH AVE N, SEATTLE, WA 98109-4708",427,SP PLUS 82515,,,,,,,,,,,,,,,N,,,
-122.36655689268,47.6247366942402,13758,662392,,DIAMOND PARKING  A390,JONATHAN DIAMOND,2062843100           ,"601 ELLIOTT AVE W, SEATTLE, WA 98119",150,DIAMOND PARKING  A390,,,,,,,,,,,,,,,N,,,
-122.381912043678,47.6670139103944,13759,701366,,BALLARD PARKING,JAMES RIGGLE,2067895010           ,"5208 20TH AVE NW, SEATTLE, WA 98107",45,BALLARD PARKING,,,,,,,,,,,,,,,N,,,
-122.356302801608,47.6231046516548,13760,625135,,DIAMOND PARKING  A824,JONATHAN DIAMOND,2062843100           ,"434 QUEEN ANNE AVE N, SEATTLE, WA 98109",12,DIAMOND PARKING  A824,,,,,,,,,,,,,,,N,,,
-122.347417376249,47.6191956465194,13761,513327,,KEY PARK NORTHWEST  107,GERALD FISH,2064438400           ,"120 5TH AVE N, SEATTLE, WA 98109",10,KEY PARK NORTHWEST  107,,,,,,,,,,,,,,,N,,,
-122.338457504778,47.6170653863796,13762,635159,,DIAMOND PARKING  A072,JONATHAN DIAMOND,2062846303           ,"2115 WESTLAKE AVE, SEATTLE, WA 98121",21,DIAMOND PARKING  A072,,,,,,,,,,,,,,,N,,,
-122.378463897367,47.6378118432538,13763,641081,,SEATTLE CRUISEPARK,PATRICK HORENSTEIN,2068615120           ,"1601 W ARMORY WAY, SEATTLE, WA 98119-2729",0,SEATTLE CRUISEPARK,,,,,,,,,,,,,,,N,,,
-122.328533563237,47.615290603399,13764,594282,,KEY PARK NORTHWEST  43,GERALD FISH,2064438400           ,"1208 PINE ST, SEATTLE, WA 98101",49,KEY PARK NORTHWEST  43,,,,,,,,,,,,,,,N,,,
-122.324792000816,47.6148021719803,13765,717277,,REPUBLIC PARKING  126,GARY BECK,2067834144           ,"1521 BELMONT AVE E, SEATTLE, WA 98112",15,REPUBLIC PARKING  126,,,,,,,,,,,,,,,N,,,
-122.33302453045,47.6134291649485,13766,625375,,IMPARK  73,EDWARD DANYLUK,2063811789           ,"802 PINE, SEATTLE, WA 98101",87,IMPARK  73,,,,,,,,,,,,,,,N,,,
-122.329288699917,47.6130118756279,13767,735848,,ACE PARKING  HOMEWOOD SUITES,KEITH JONES,6192336624           ,"1011 PIKE ST, SEATTLE, WA 98101",70,ACE PARKING  HOMEWOOD SUITES,,,,,,,,,,,,,,,N,,,
